First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/slot/zeus-vs-hades,18,-0.1,1,-0.8888888888888888,30,-0.16666666666666666
google / organic,/sloturi/page/2,9,-0.47058823529411764,1,-0.5,29,-0.35555555555555557
qwant.com / organic,/bonus-casino-standard/bonusuri-manhattan-casino,2,,1,,4,
qwant.com / organic,/slot/shining-crown,1,,1,,1,
yahoo / organic,/bonus-casino-exclusiv/bonus-fara-depunere-betano,1,0,1,0,1,0
yahoo / organic,/jocuri/pacanele-gratis,10,-0.09090909090909091,1,-0.75,10,-0.3333333333333333
bing / organic,/bonus-casino-exclusiv/rotiri-gratuite-winboss,1,,0,,1,
google / organic,/ghid/depunere-retragere-unibet,1,-0.5,0,,1,-0.6666666666666666
bing / organic,/bonus-casino-standard/bonus-vipbet-casino,2,0,0,,2,0
bing / organic,/bonus-casino-standard/rotiri-gratuite-million,1,0,0,,1,0
