First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/slot/4-of-a-kind,1,,0,,1,
google / organic,/slot/40-burning-hot,17,-0.34615384615384615,0,,29,-0.2564102564102564
google / organic,/slot/40-burning-hot-bell-link,10,-0.09090909090909091,0,,17,0.0625
google / organic,/slot/40-lucky-king,4,-0.2,0,,5,0
google / organic,/slot/40-shining-crown-bell-link-demo,39,-0.04878048780487805,0,-1,77,-0.01282051282051282
google / organic,/slot/40-super-fruits-bell-link,1,,0,,1,
google / organic,/slot/40-super-hot,5,-0.5833333333333334,0,-1,5,-0.6153846153846154
google / organic,/slot/5-burning-heart,1,,0,,4,
google / organic,/slot/5-dazzling-hot,4,-0.2,0,,7,0.4
google / organic,/slot/50-fortune-fruits,1,,0,,1,
google / organic,/slot/age-of-troy-slot,7,0.4,0,,10,0.25
google / organic,/slot/always-hot-deluxe,1,0,0,,1,0
google / organic,/slot/amazons-battle,1,,0,,1,
google / organic,/slot/american-poker-ii,2,-0.3333333333333333,0,,3,0
google / organic,/slot/ancient-egypt,1,,0,,1,
google / organic,/slot/asian-diamonds,1,,0,,1,
google / organic,/slot/aviator-gratis,1,0,0,,1,0
google / organic,/slot/big-bamboo,2,1,0,,2,1
google / organic,/slot/big-bass-amazon-xtreme-demo,2,0,0,,2,-0.3333333333333333
google / organic,/slot/big-bass-bonanza,1,-0.5,0,,2,0
google / organic,/slot/big-bass-bonanza-1000,1,,0,,1,
google / organic,/slot/big-bass-floats-my-boat-demo,2,,0,,3,
google / organic,/slot/blood-suckers,1,,0,,1,
google / organic,/slot/book-of-ra-6,6,2,0,,6,2
google / organic,/slot/book-of-ra-magic,2,-0.3333333333333333,0,-1,2,-0.3333333333333333
google / organic,/slot/book-of-tut-demo,4,3,0,,4,3
google / organic,/slot/brick-house-bonanza,1,,0,,1,
google / organic,/slot/burning-hot-bell-link-demo,3,-0.4,0,,3,-0.5
google / organic,/slot/burning-wild-gratis,1,0,0,,27,0.125
google / organic,/slot/curse-of-the-werewolf-megaways,2,,0,,2,
google / organic,/slot/dog-house-megaways,2,,0,,3,
google / organic,/slot/european-roulette,2,,0,,3,
google / organic,/slot/extra-chilli,1,0,0,,1,-0.5
google / organic,/slot/extra-crown-deluxe,1,,0,,1,
google / organic,/slot/extra-crown-demo,1,0,0,,1,0
google / organic,/slot/extremely-hot,1,-0.5,0,,1,-0.5
google / organic,/slot/fire-blaze-red-wizard,6,0.5,0,,6,0
google / organic,/slot/fishin-frenzy-megaways,2,,0,,2,
google / organic,/slot/flaming-hot,7,0.16666666666666666,0,,7,0
google / organic,/slot/flaming-hot-extreme,5,0.25,0,,8,0.6
google / organic,/slot/flaming-hot-extreme-bell-link-demo,2,1,0,,2,0
google / organic,/slot/fruit-cocktail-2,3,0.5,0,,5,0.6666666666666666
google / organic,/slot/gates-of-olympus-1000-demo,5,0.25,0,,19,0.35714285714285715
google / organic,/slot/golden-ark-demo,1,,0,,1,
google / organic,/slot/great-adventure,1,,0,,1,
google / organic,/slot/jewels-4-all,1,,0,,1,
google / organic,/slot/juicy-fruits,2,0,0,,2,0
google / organic,/slot/junkyard-kings,1,,0,,1,
google / organic,/slot/lord-of-the-ocean,3,,0,,5,
google / organic,/slot/lucky-and-wild,1,0,0,,3,2
google / organic,/slot/madame-destiny-megaways,2,,0,,2,
google / organic,/slot/mega-joker,1,-0.6666666666666666,0,,1,-0.75
google / organic,/slot/moon-princess-gratis,1,,0,,1,
google / organic,/slot/more-dice-roll,8,0.14285714285714285,0,-1,13,0
